userId,profile
29068,"This person likes anime genres such as Comedy, Romance, Game, Shounen, School, Supernatural, Drama, Adventure, Historical, Mystery, Fantasy, Action, Magic, Thriller."
29069,"This person likes anime genres such as Comedy, Fantasy, Action."
29075,This person likes anime genres such as Action.
29084,"This person likes anime genres such as Comedy, Kids, Romance, Shounen, School, Drama, Adventure, Shoujo, Fantasy, Super Power, Action, Sports."
29104,"This person likes anime genres such as Police, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Historical, Demons, Romance, Sci-Fi, Horror, Action, Thriller, Mecha, Comedy, School, Magic."
29113,"This person likes anime genres such as Sci-Fi, Drama, Adventure, Fantasy, Action."
29118,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Action."
29121,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Super Power, Action, Parody, Harem, Ecchi."
29126,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Demons, Magic, Parody, Harem, Ecchi."
29131,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, Game, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Military, Action, Magic, Thriller, Ecchi."
29136,This person likes anime genres such as Sci-Fi.
29150,"This person likes anime genres such as Drama, Adventure, Military, Fantasy, Action."
29151,"This person likes anime genres such as Comedy, Shounen, Police, Mystery, Adventure, Action."
29156,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Slice of Life, Shoujo, Fantasy, Action, Thriller."
29163,"This person likes anime genres such as Comedy, Fantasy, Drama, Shounen."
29165,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Sports, Shounen, Psychological, Romance, Sci-Fi, Horror, Action, Harem, Thriller, Comedy, School, Shoujo, Military, Super Power, Ecchi."
29168,"This person likes anime genres such as Game, Police, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Sports, Shounen, Mystery, Demons, Romance, Sci-Fi, Action, Harem, Comedy, School, Magic, Ecchi."
29170,"This person likes anime genres such as Comedy, Romance, Mecha, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Seinen, Fantasy, Military, Action, Demons, Magic, Ecchi."
29174,"This person likes anime genres such as Comedy, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Super Power, Action."
29183,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Psychological, Fantasy, Military, Action, Magic, Sports, Thriller."
29188,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Historical, Slice of Life, Adventure, Military, Fantasy, Action, Sports, Harem, Ecchi."
29190,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Supernatural, Drama, Mystery, Slice of Life, Fantasy, Action, Parody, Harem."
29192,"This person likes anime genres such as Comedy, Romance, School, Drama, Horror, Slice of Life, Shoujo, Fantasy, Action."
29199,"This person likes anime genres such as Drama, Action."
29210,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Historical, Psychological, Demons, Romance, Sci-Fi, Action, Harem, Comedy, School, Shoujo, Military, Magic, Ecchi."
29213,"This person likes anime genres such as Romance, Sci-Fi, Supernatural, Mystery, Action."
29220,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Fantasy, Action, Demons, Parody, Thriller, Ecchi."
29245,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Drama, Mystery, Slice of Life, Thriller."
29255,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Action."
29263,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Shoujo, Slice of Life, Mystery, Seinen, Fantasy, Action."
29272,"This person likes anime genres such as Game, Police, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Romance, Sci-Fi, Action, Harem, Mecha, Comedy, School, Military, Super Power, Magic, Ecchi."
29282,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Military, Action, Magic, Harem, Ecchi."
29292,This person likes anime genres such as Sci-Fi.
29293,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Drama, Adventure, Slice of Life, Historical, Fantasy, Action, Magic."
29302,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Super Power, Action, Demons, Magic, Parody, Harem, Ecchi."
29315,"This person likes anime genres such as Comedy, Shounen, Game, Sci-Fi, Supernatural, Drama, Adventure, Psychological, Fantasy, Military, Action, Thriller, Mecha."
29316,"This person likes anime genres such as Shounen, Sci-Fi, Supernatural, Drama, Action, Harem."
29319,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Adventure, Fantasy, Military, Action."
29321,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Historical, Slice of Life, Fantasy, Military, Super Power, Action, Hentai, Ecchi."
29335,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Military, Action, Mecha."
29346,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Military, Action."
29349,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Military, Super Power, Action, Sports."
29358,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Josei, Action, Magic, Sports, Thriller."
29365,"This person likes anime genres such as Comedy, Sci-Fi, Drama, Slice of Life, Fantasy, Action."
29372,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Drama, Seinen, Slice of Life, Military, Fantasy, Action, Demons, Harem, Ecchi."
29381,"This person likes anime genres such as Comedy, Kids, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Super Power, Action, Magic, Harem, Ecchi."
29385,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Adventure, Slice of Life, Fantasy, Super Power, Action."
29386,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Action, Thriller."
29387,"This person likes anime genres such as Comedy, Romance, Thriller, School, Sci-Fi, Supernatural, Drama, Slice of Life, Military, Ecchi, Action, Harem, Mecha."
29391,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Fantasy, Military, Super Power, Action, Mecha."
29393,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action."
29394,"This person likes anime genres such as Comedy, Romance, Kids, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Action."
29402,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Magic, Parody, Harem, Ecchi."
29409,"This person likes anime genres such as Comedy, Romance, Drama, Adventure, Action."
29423,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Historical, Adventure, Slice of Life, Fantasy, Action."
29430,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Harem, Ecchi."
29431,"This person likes anime genres such as Romance, Sci-Fi, Drama, Slice of Life, Psychological, Military, Fantasy, Action, Mecha."
29435,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Drama, Adventure, Psychological, Fantasy, Action."
29440,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Historical, Fantasy, Action, Harem, Ecchi."
29445,"This person likes anime genres such as Psychological, Drama, Sci-Fi."
29450,"This person likes anime genres such as Comedy, Supernatural, Drama, Slice of Life, Action, Thriller."
29453,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Historical, Slice of Life, Fantasy, Action, Magic, Parody, Harem, Ecchi."
29457,This person likes anime genres such as .
29490,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Fantasy, Super Power, Action, Magic, Harem, Ecchi."
29491,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Adventure, Slice of Life, Fantasy, Action."
29496,"This person likes anime genres such as Comedy, Sci-Fi, Shounen."
29498,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Sports, Shounen, Psychological, Josei, Romance, Sci-Fi, Action, Parody, Thriller, Harem, Comedy, Mecha, School, Shoujo, Military, Magic, Ecchi."
29503,"This person likes anime genres such as Comedy, Shounen, Police, Drama, Mystery, Adventure, Fantasy, Military, Action."
29508,"This person likes anime genres such as Comedy, Romance, Kids, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Demons, Parody, Harem, Ecchi."
29513,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Horror, Adventure, Slice of Life, Fantasy, Super Power, Action, Sports."
29514,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Sports, Mecha."
29517,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Action."
29519,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Slice of Life."
29521,"This person likes anime genres such as Comedy, Fantasy, Seinen."
29522,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Action, Magic, Harem, Ecchi."
29535,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Drama, Space, Slice of Life, Fantasy, Action."
29560,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Shoujo, Fantasy, Super Power, Action, Parody, Harem, Ecchi."
29565,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Sports, Shounen, Mystery, Demons, Romance, Sci-Fi, Space, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Military, Super Power, Music, Magic, Ecchi."
29569,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Ecchi, Action, Harem, Mecha."
29577,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Magic, Thriller."
29581,"This person likes anime genres such as Shounen, Sci-Fi, Supernatural, Drama, Fantasy, Action."
29588,"This person likes anime genres such as Comedy, Shounen, Police, Mystery, Adventure."
29592,"This person likes anime genres such as Romance, Drama, Slice of Life, School."
29594,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Adventure, Slice of Life, Fantasy, Action."
29602,"This person likes anime genres such as Comedy, Romance, Action."
29624,"This person likes anime genres such as Comedy, Romance, Thriller, School, Supernatural, Sci-Fi, Drama, Adventure, Mystery, Slice of Life, Seinen, Fantasy, Super Power, Action, Magic, Harem, Ecchi."
29628,"This person likes anime genres such as Comedy, Romance, Kids, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Harem, Ecchi."
29637,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Military, Action."
29644,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Seinen, Slice of Life, Action, Parody, Thriller."
29646,"This person likes anime genres such as Comedy, Romance, School, Drama, Fantasy, Action, Harem, Ecchi."
29653,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Harem."
29668,"This person likes anime genres such as Comedy, Romance, Kids, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Action, Sports, Mecha."
29672,This person likes anime genres such as .
29673,"This person likes anime genres such as Comedy, Drama, Adventure, Slice of Life, Fantasy."
29676,This person likes anime genres such as .
29688,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Mystery, Slice of Life, Action, Thriller."
29690,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Sci-Fi, Drama, Seinen, Slice of Life, Fantasy, Action."
29697,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Slice of Life, Action, Harem, Ecchi."
29706,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Shoujo, Fantasy, Ecchi, Action, Harem, Mecha."
29710,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Sci-Fi, Drama, Action, Sports."
29711,This person likes anime genres such as .
29712,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Magic, Parody, Harem, Ecchi."
29730,"This person likes anime genres such as Comedy, Shounen, Drama, Sports, Thriller."
29732,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Historical, Martial Arts, Fantasy, Action, Samurai."
29738,"This person likes anime genres such as Comedy, School, Sci-Fi, Drama, Slice of Life, Action."
29742,"This person likes anime genres such as Comedy, Shounen, Adventure, Fantasy, Action."
29752,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Fantasy, Action, Sports, Thriller."
29757,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Historical, Horror, Mystery, Psychological, Fantasy, Military, Action, Thriller, Mecha."
29761,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Drama, Harem."
29766,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Adventure, Action, Harem, Ecchi."
29775,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Harem, Ecchi."
29781,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Adventure, Seinen, Fantasy, Action, Demons, Magic, Harem, Ecchi."
29786,"This person likes anime genres such as Comedy, Shounen, Supernatural, Drama, Action, Magic, Thriller."
29793,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Shoujo, Slice of Life, Fantasy, Action, Thriller."
29794,"This person likes anime genres such as Comedy, Romance, Supernatural, Drama, Fantasy, Action."
29795,"This person likes anime genres such as Sci-Fi, Drama, Action."
29797,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Shoujo, Mystery, Fantasy, Josei, Super Power, Action, Parody, Thriller."
29812,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Action."
29813,"This person likes anime genres such as Romance, School, Sci-Fi, Drama, Action, Thriller."
29827,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Action, Thriller, Harem, Comedy, Mecha, School, Military, Super Power, Ecchi."
29831,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Adventure, Fantasy, Military, Ecchi, Action, Harem, Mecha."
29836,"This person likes anime genres such as Comedy, Romance, School, Drama, Slice of Life, Action, Harem, Ecchi."
29844,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Fantasy, Action, Harem, Ecchi."
29849,"This person likes anime genres such as Comedy, Sci-Fi, Drama, Fantasy, Action."
29855,"This person likes anime genres such as Sci-Fi, Fantasy, Drama, Action."
29857,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Harem, Ecchi."
29858,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Adventure, Fantasy, Action."
29864,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Ecchi."
29866,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Horror, Adventure, Slice of Life, Fantasy, Military, Action, Harem, Ecchi."
29870,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Harem."
29881,"This person likes anime genres such as Comedy, Romance, School, Drama, Slice of Life, Fantasy, Action."
29885,"This person likes anime genres such as Supernatural, Drama, Seinen, Slice of Life, Fantasy, Shounen, Demons, Romance, Sci-Fi, Action, Harem, Mecha, Comedy, School, Shoujo, Military, Super Power, Magic, Ecchi."
29892,"This person likes anime genres such as Comedy, Romance, Shounen, School."
29899,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Adventure, Fantasy, Action."
29906,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Supernatural, Sci-Fi, Adventure, Fantasy, Military, Action, Magic, Harem, Ecchi."
29908,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Shoujo, Slice of Life, Fantasy, Action, Harem, Ecchi."
29916,"This person likes anime genres such as Comedy, Supernatural, Sci-Fi, Drama, Slice of Life, Action, Magic, Thriller."
29932,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Sports."
29941,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Psychological, Action, Thriller."
29949,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Action."
29950,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Historical, Psychological, Romance, Sci-Fi, Space, Horror, Action, Parody, Thriller, Mecha, Comedy, Harem, School, Military, Super Power, Music, Magic, Ecchi."
29957,"This person likes anime genres such as Supernatural, Drama, Adventure, Seinen, Slice of Life, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Action, Harem, Thriller, Comedy, School, Shoujo, Military, Super Power, Magic, Ecchi."
29959,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Slice of Life, Action, Sports, Harem, Ecchi."
29963,"This person likes anime genres such as Comedy, Sci-Fi, Drama, Adventure, Historical, Fantasy, Action, Mecha."
29965,"This person likes anime genres such as Shounen, Supernatural, Fantasy, Super Power, Action."
29973,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Slice of Life, Parody, Harem, Ecchi."
30008,"This person likes anime genres such as Comedy, Romance, Music, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Demons, Magic, Parody, Harem, Ecchi."
30009,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Supernatural, Sci-Fi, Drama, Fantasy, Action, Magic, Parody, Harem, Ecchi."
30019,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Parody, Harem, Ecchi."
30026,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action, Ecchi."
30027,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Historical, Slice of Life, Fantasy, Action, Sports."
30033,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Historical, Adventure, Slice of Life, Fantasy, Military, Action."
30042,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Mystery, Slice of Life, Psychological, Fantasy, Josei, Action, Music."
30052,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Ecchi, Action, Demons, Magic, Harem, Mecha."
30061,This person likes anime genres such as Comedy.
30062,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Shounen, Mystery, Romance, Sci-Fi, Action, Parody, Thriller, Harem, Comedy, School, Military, Super Power, Magic, Ecchi."
30066,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Historical, Fantasy, Military, Action."
30089,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Sci-Fi, Drama, Horror, Mystery, Fantasy, Military, Action, Sports."
30103,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Sports, Thriller, Ecchi."
30104,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Slice of Life, Action, Harem, Ecchi."
30126,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Fantasy, Action, Magic, Harem, Ecchi."
30138,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Space, Slice of Life, Fantasy, Military, Action, Magic, Parody, Mecha."
30141,"This person likes anime genres such as Comedy, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Fantasy, Action, Magic, Harem, Ecchi."
30145,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Action, Harem, Ecchi."
30146,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Drama, Adventure, Psychological, Fantasy, Action, Thriller."
30148,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Military, Fantasy, Super Power, Ecchi, Action, Demons, Mecha."
30159,This person likes anime genres such as .
30161,"This person likes anime genres such as Comedy, Romance, Supernatural, Fantasy, Action."
30180,"This person likes anime genres such as Comedy, School, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action."
30193,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Hentai, Shounen, Historical, Mystery, Demons, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Magic, Ecchi."
30196,"This person likes anime genres such as Comedy, Romance, Shounen, Game, School, Sci-Fi, Supernatural, Drama, Slice of Life, Military, Action, Sports, Thriller, Mecha."
30207,"This person likes anime genres such as Shounen, Supernatural, Drama, Adventure, Fantasy, Military, Action."
30210,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Slice of Life, Parody, Harem, Ecchi."
30213,"This person likes anime genres such as Comedy, Drama, Supernatural."
30215,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Fantasy, Military, Super Power, Action, Mecha."
30218,"This person likes anime genres such as Comedy, Shounen, Police, Drama, Adventure, Mystery, Fantasy, Action."
30233,"This person likes anime genres such as Sci-Fi, Supernatural, Drama, Adventure, Horror, Fantasy, Action."
30235,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Mystery, Fantasy, Action, Thriller, Ecchi."
30248,This person likes anime genres such as Slice of Life.
30252,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Harem, Ecchi."
30258,"This person likes anime genres such as Comedy, Romance, Shounen, Game, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Music, Sports, Parody, Thriller."
30263,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Adventure, Shoujo, Historical, Fantasy, Action."
30267,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Adventure, Fantasy, Action, Magic, Harem, Ecchi."
30269,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Action, Harem, Ecchi."
30276,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Historical, Adventure, Fantasy, Military, Action, Magic, Thriller, Mecha."
30298,"This person likes anime genres such as Fantasy, Drama, Romance."
30300,"This person likes anime genres such as Comedy, Romance, School, Fantasy, Action, Ecchi."
30312,"This person likes anime genres such as Supernatural, Drama, Adventure, Seinen, Slice of Life, Fantasy, Sports, Shounen, Historical, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Military, Magic, Ecchi."
30317,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Super Power, Action, Demons, Harem, Ecchi."
30318,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Military, Fantasy, Ecchi, Action, Magic, Parody, Harem, Mecha."
30327,"This person likes anime genres such as Comedy, School, Supernatural, Slice of Life, Action, Harem."
30328,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Action, Harem, Ecchi."
30330,"This person likes anime genres such as Romance, Shounen, Sci-Fi, Supernatural, Drama, Super Power, Action, Magic, Thriller."
30335,"This person likes anime genres such as Comedy, Romance, Harem, School, Sci-Fi, Supernatural, Drama, Seinen, Fantasy, Ecchi, Action, Demons, Magic, Thriller, Mecha."
30346,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Sports, Shounen, Josei, Demons, Romance, Sci-Fi, Horror, Action, Parody, Harem, Mecha, Comedy, School, Super Power, Music, Magic, Ecchi."
30350,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Historical, Adventure, Fantasy, Military, Action, Demons, Magic, Harem, Ecchi."
30355,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Shoujo, Mystery, Slice of Life, Fantasy, Action, Sports."
30364,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Sports."
30370,"This person likes anime genres such as Sci-Fi, Action."
30372,"This person likes anime genres such as Comedy, Romance, Shounen, Police, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Slice of Life, Shoujo, Fantasy, Action, Thriller."
30382,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action, Sports."
30395,"This person likes anime genres such as Sci-Fi, Drama, Shounen, Action."
30408,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Drama, Space, Slice of Life, Adventure, Fantasy, Military, Action, Harem, Mecha."
30418,"This person likes anime genres such as Sci-Fi, Comedy, Adventure, Action."
30422,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Supernatural, Sci-Fi, Adventure, Fantasy, Action, Hentai, Ecchi."
30429,"This person likes anime genres such as Sci-Fi, Drama, Supernatural, Action."
30436,"This person likes anime genres such as Comedy, School, Sci-Fi, Supernatural, Action."
30447,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Action, Harem, Ecchi."
30450,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Fantasy, Action, Harem, Ecchi."
30456,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Psychological, Action, Sports, Thriller."
30468,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Mystery, Shoujo, Fantasy, Action, Sports."
30483,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Slice of Life, Josei, Action, Harem, Ecchi."
30485,"This person likes anime genres such as Comedy, Romance, School, Slice of Life, Action, Thriller."
